TAXON,COMMON_NAME,SPECIES_2022,SPECIES_LUTO,MODELLED,SPECIES_TYPE,IUCN_GLOBAL_STATUS,AUS_GOV_THREAT_STATUS
Plants,,,Stylidium_graminifolium,Yes,,,
Plants,,,Cyperus_angustatus,Yes,,,
Plants,,,Jasminum_dallachii,Yes,,,
Plants,,,Dioscorea_bulbifera,Yes,,,
Plants,,,Mastigophora_diclados,Yes,,,
Plants,,,Solanum_chrysotrichum,Yes,,,
Plants,,,Ranunculus_pentandrus,Yes,,,
Plants,,,Diospyros_yandina,Yes,,,
Plants,,,Acacia_oswaldii,Yes,,,
Plants,,,Operculina_brownii,Yes,,,
Plants,,,Rhaponticum_repens,Yes,,,
Plants,,,Calotis_xanthosioidea,Yes,,,
Plants,,,Lunasia_amara,Yes,,,
Plants,,,Mesonodon_flavescens,Yes,,,
Plants,,,Gahnia_insignis,Yes,,,
Plants,,,Melaleuca_nervosa,Yes,,,
Plants,,,Acetosella_vulgaris,Yes,,,
Plants,,,Calytrix_tetragona,Yes,,,
Plants,,,Mimulus_uvedaliae,Yes,,,
Plants,,,Olearia_canescens,Yes,,,
Plants,,,Acacia_pravifolia,Yes,,,
Plants,,,Miscanthus_sinensis,Yes,,,
Plants,,,Cuscuta_campestris,Yes,,,
Plants,,,Lamprolobium_grandiflorum,Yes,,,
Plants,,,Luzula_flaccida,Yes,,,
Plants,,,Sida_phaeotricha,Yes,,,
Plants,,,Eleocharis_geniculata,Yes,,,
Plants,,,Hypserpa_decumbens,Yes,,,
Plants,,,Melodorum_scabridulum,Yes,,,
Plants,,,Acacia_pustula,Yes,,,
Plants,,,Trithuria_lanterna,Yes,,,
Plants,,,Frullania_apiculata,Yes,,,
Plants,,,Planchonella_obovata,Yes,,,
Plants,,,Merremia_dissecta,Yes,,,
Plants,,,Dendromyza_reinwardtiana,Yes,,,
Plants,,,Sida_corrugata,Yes,,,
Plants,,,Endiandra_bessaphila,Yes,,,
Plants,,,Paspalum_conjugatum,Yes,,,
Plants,,,Carronia_multisepalea,Yes,,,
Plants,,,Phyllanthus_maderaspatensis,Yes,,,
Plants,,,Lastreopsis_decomposita,Yes,,,
Plants,,,Cynanchum_leptolepis,Yes,,,
Plants,,,Acianthus_exsertus,Yes,,,
Plants,,,Dendrocnide_cordifolia,Yes,,,
Plants,,,Selaginella_pygmaea,Yes,,,
Plants,,,Linaria_pelisseriana,Yes,,,
Plants,,,Desmodium_trichostachyum,Yes,,,
Plants,,,Bossiaea_dasycarpa,Yes,,,
Plants,,,Rhizogonium_distichum,Yes,,,
Plants,,,Solanum_furfuraceum,Yes,,,
Plants,,,Isotropis_parviflora,Yes,,,
Plants,,,Calotis_hispidula,Yes,,,
Plants,,,Xerothamnella_herbacea,Yes,,,
Plants,,,Aglaia_ferruginea,Yes,,,
Plants,,,Daphnandra_apatela,Yes,,,
Plants,,,Gouania_exilis,Yes,,,
Plants,,,Dodonaea_boroniifolia,Yes,,,
Plants,,,Hordeum_glaucum,Yes,,,
Plants,,,Allamanda_cathartica,Yes,,,
Plants,,,Lobaria_isidiophora,Yes,,,
Plants,,,Hugonia_jenkinsii,Yes,,,
Plants,,,Morinda_jasminoides,Yes,,,
Plants,,,Trifolium_arvense,Yes,,,
Plants,,,Desmos_goezeanus,Yes,,,
Plants,,,Silene_gallica,Yes,,,
Plants,,,Schistotylus_purpuratus,Yes,,,
Plants,,,Urochloa_decumbens,Yes,,,
Plants,,,Hibiscus_brachysiphonius,Yes,,,
Plants,,,Pogostemon_stellatus,Yes,,,
Plants,,,Cyperus_tenuiculmis,Yes,,,
Plants,,,Callitris_glaucophylla,Yes,,,
Plants,,,Brachyloma_scortechinii,Yes,,,
Plants,,,Homopholis_belsonii,Yes,,,
Plants,,,Fimbristylis_depauperata,Yes,,,
Plants,,,Leptospermum_neglectum,Yes,,,
Plants,,,Isolepis_cernua,Yes,,,
Plants,,,Solanum_prinophyllum,Yes,,,
Plants,,,Bulbophyllum_lageniforme,Yes,,,
Plants,,,Hypericum_involutum,Yes,,,
Plants,,,Glochidion_pungens,Yes,,,
Plants,,,Rhynchostegium_tenuifolium,Yes,,,
Plants,,,Caladenia_alata,Yes,,,
Plants,,,Amaranthus_albus,Yes,,,
Plants,,,Capparis_lanceolaris,Yes,,,
Plants,,,Anthosachne_plurinervis,Yes,,,
Plants,,,Monogramma_acrocarpa,Yes,,,
Plants,,,Brachystelma_glabriflorum,Yes,,,
Plants,,,Conyza_bonariensis,Yes,,,
Plants,,,Macgregoria_racemigera,Yes,,,
Plants,,,Plectranthus_ciliatus,Yes,,,
Plants,,,Rothia_indica,Yes,,,
Plants,,,Pterostylis_hildae,Yes,,,
Plants,,,Macrozamia_miquelii,Yes,,,
Plants,,,Gynochthodes_canthoides,Yes,,,
Plants,,,Aceratium_doggrellii,Yes,,,
Plants,,,Triunia_erythrocarpa,Yes,,,
Plants,,,Dendrobium_smillieae,Yes,,,
Plants,,,Ficus_macrophylla,Yes,,,
Plants,,,Melilotus_officinalis,Yes,,,
Plants,,,Pohlia_tenuifolia,Yes,,,
Plants,,,Harnieria_hygrophiloides,Yes,,,
Plants,,,Fimbristylis_rara,Yes,,,
Plants,,,Zieria_compacta,Yes,,,
Plants,,,Olearia_gordonii,Yes,,,
Plants,,,Enneapogon_pallidus,Yes,,,
Plants,,,Muellerina_bidwillii,Yes,,,
Plants,,,Tribulus_eichlerianus,Yes,,,
Plants,,,Crotalaria_goreensis,Yes,,,
Plants,,,Stellaria_pungens,Yes,,,
Plants,,,Syzygium_alatoramulum,Yes,,,
Plants,,,Myriophyllum_muricatum,Yes,,,
Plants,,,Seringia_arborescens,Yes,,,
Plants,,,Eucalyptus_intertexta,Yes,,,
Plants,,,Glaucium_corniculatum,Yes,,,
Plants,,,Pluchea_baccharoides,Yes,,,
Plants,,,Tragus_australianus,Yes,,,
Plants,,,Arabidella_eremigena,Yes,,,
Plants,,,Cupaniopsis_parvifolia,Yes,,,
Plants,,,Peristeranthus_hillii,Yes,,,
Plants,,,Blechnum_cartilagineum,Yes,,,
Plants,,,Eriocaulon_fistulosum,Yes,,,
Plants,,,Acacia_concurrens,Yes,,,
Plants,,,Lycopodiella_limosa,Yes,,,
Plants,,,Schoenus_turbinatus,Yes,,,
Plants,,,Digitaria_sanguinalis,Yes,,,
Plants,,,Boronia_warangensis,Yes,,,
Plants,,,Gymnostomum_calcareum,Yes,,,
Plants,,,Actephila_petiolaris,Yes,,,
Plants,,,Scleria_polycarpa,Yes,,,
Plants,,,Xylosma_terrae-reginae,Yes,,,
Plants,,,Leptinella_longipes,Yes,,,
Plants,,,Buchnera_linearis,Yes,,,
Plants,,,Anisomeles_macdonaldii,Yes,,,
Plants,,,Eucalyptus_staigeriana,Yes,,,
Plants,,,Wahlenbergia_multicaulis,Yes,,,
Plants,,,Pteridoblechnum_acuminatum,Yes,,,
Plants,,,Triumfetta_pilosa,Yes,,,
Plants,,,Acanthocereus_tetragonus,Yes,,,
Plants,,,Corymbia_hylandii,Yes,,,
Plants,,,Lemna_aequinoctialis,Yes,,,
Plants,,,Hibbertia_fasciculata,Yes,,,
Plants,,,Solanum_seaforthianum,Yes,,,
Plants,,,Cadellia_pentastylis,Yes,,,
Plants,,,Streimannia_variseptata,Yes,,,
Plants,,,Atriplex_pseudocampanulata,Yes,,,
Plants,,,Campylopus_sinensis,Yes,,,
Plants,,,Ischaemum_australe,Yes,,,
Plants,,,Elaeagnus_triflora,Yes,,,
Plants,,,Aristida_spuria,Yes,,,
Plants,,,Parsonsia_ventricosa,Yes,,,
Plants,,,Diospyros_hebecarpa,Yes,,,
Plants,,,Corymbia_papuana,Yes,,,
Plants,,,Antidesma_erostre,Yes,,,
Plants,,,Chiloglottis_sphyrnoides,Yes,,,
Plants,,,Eryngium_fontanum,Yes,,,
Plants,,,Cotoneaster_pannosus,Yes,,,
Plants,,,Barbula_subcalycina,Yes,,,
Plants,,,Philotheca_queenslandica,Yes,,,
Plants,,,Baeckea_linifolia,Yes,,,
Plants,,,Cyperus_polystachyos,Yes,,,
Plants,,,Anigozanthos_manglesii,Yes,,,
Plants,,,Angianthus_cyathifer,Yes,,,
Plants,,,Plantago_varia,Yes,,,
Plants,,,Aphanopetalum_resinosum,Yes,,,
Plants,,,Echinochloa_oryzoides,Yes,,,
Plants,,,Corymbia_serendipita,Yes,,,
Plants,,,Stemona_lucida,Yes,,,
Plants,,,Bulbophyllum_johnsonii,Yes,,,
Plants,,,Lepidium_hyssopifolium,Yes,,,
Plants,,,Rumex_crispus,Yes,,,
Plants,,,Sida_fibulifera,Yes,,,
Plants,,,Juncus_continuus,Yes,,,
Plants,,,Stylidium_rotundifolium,Yes,,,
Plants,,,Pheidochloa_gracilis,Yes,,,
Plants,,,Calymperes_tenerum,Yes,,,
Plants,,,Croton_rarus,Yes,,,
Plants,,,Pittosporum_revolutum,Yes,,,
Plants,,,Fabronia_australis,Yes,,,
Plants,,,Leptospermum_oreophilum,Yes,,,
Plants,,,Stylidium_debile,Yes,,,
Plants,,,Aldrovanda_vesiculosa,Yes,,,
Plants,,,Coatesia_paniculata,Yes,,,
Plants,,,Ptilotus_corymbosus,Yes,,,
Plants,,,Austrobryonia_argillicola,Yes,,,
Plants,,,Gmelina_dalrympleana,Yes,,,
Plants,,,Zieria_minutiflora,Yes,,,
Plants,,,Sporobolus_africanus,Yes,,,
Plants,,,Zornia_pallida,Yes,,,
Plants,,,Dysphania_ambrosioides,Yes,,,
Plants,,,Arytera_pseudofoveolata,Yes,,,
Plants,,,Sauropus_trachyspermus,Yes,,,
Plants,,,Lablab_purpureus,Yes,,,
Plants,,,Miliusa_traceyi,Yes,,,
Plants,,,Indigofera_oxyrachis,Yes,,,
Plants,,,Lomandra_filiformis,Yes,,,
Plants,,,Nephrolepis_brownii,Yes,,,
Plants,,,Melaleuca_clarksonii,Yes,,,
Plants,,,Potamogeton_ochreatus,Yes,,,
Plants,,,Conyza_primulifolia,Yes,,,
Plants,,,Aidia_racemosa,Yes,,,
Plants,,,Muehlenbeckia_zippelii,Yes,,,
Plants,,,Acacia_cambagei,Yes,,,
Plants,,,Glyceria_maxima,Yes,,,
Plants,,,Plectorrhiza_tridentata,Yes,,,
Plants,,,Beilschmiedia_brunnea,Yes,,,
Plants,,,Melicope_broadbentiana,Yes,,,
Plants,,,Cyperus_tetracarpus,Yes,,,
Plants,,,Pyrrhobryum_latifolium,Yes,,,
Plants,,,Geijera_parviflora,Yes,,,
Plants,,,Bothriochloa_bladhii,Yes,,,
Plants,,,Amylotheca_subumbellata,Yes,,,
Plants,,,Calochilus_caeruleus,Yes,,,
Plants,,,Opercularia_hispida,Yes,,,
Plants,,,Choriceras_majus,Yes,,,
Plants,,,Anthoceros_punctatus,Yes,,,
Plants,,,Solanum_chenopodioides,Yes,,,
Plants,,,Rhysotoechia_mortoniana,Yes,,,
Plants,,,Pneumatopteris_sogerensis,Yes,,,
Plants,,,Malva_neglecta,Yes,,,
Plants,,,Aristolochia_ringens,Yes,,,
Plants,,,Eriocaulon_carsonii,Yes,,,
Plants,,,Telaranea_capilligera,Yes,,,
Plants,,,Phyllostachys_nigra,Yes,,,
Plants,,,Bulbophyllum_macphersonii,Yes,,,
Plants,,,Callitriche_muelleri,Yes,,,
Plants,,,Populus_nigra,Yes,,,
Plants,,,Dockrillia_pugioniformis,Yes,,,
Plants,,,Arthropodium_paniculatum,Yes,,,
Plants,,,Dodonaea_microzyga,Yes,,,
Plants,,,Pimelea_elongata,Yes,,,
Plants,,,Urochloa_holosericea,Yes,,,
Plants,,,Zinnia_peruviana,Yes,,,
Plants,,,Rosulabryum_capillare,Yes,,,
Plants,,,Syzygium_maraca,Yes,,,
Plants,,,Hovea_impressinerva,Yes,,,
Plants,,,Brassica_tournefortii,Yes,,,
Plants,,,Jasminum_polyanthum,Yes,,,
Plants,,,Kohautia_australiensis,Yes,,,
Plants,,,Eulalia_annua,Yes,,,
Plants,,,Acacia_ammophila,Yes,,,
Plants,,,Mesosphaerum_suaveolens,Yes,,,
Plants,,,Emex_spinosa,Yes,,,
Plants,,,Sersalisia_sessiliflora,Yes,,,
Plants,,,Monoon_michaelii,Yes,,,
Plants,,,Celosia_argentea,Yes,,,
Plants,,,Ozothamnus_obcordatus,Yes,,,
Plants,,,Claoxylon_australe,Yes,,,
Plants,,,Liparis_nugentiae,Yes,,,
Plants,,,Prunus_turneriana,Yes,,,
Plants,,,Pachyrhizus_erosus,Yes,,,
Plants,,,Psydrax_oleifolia,Yes,,,
Plants,,,Ptilotus_fusiformis,Yes,,,
Plants,,,Pelekium_gratum,Yes,,,
Plants,,,Aristida_ingrata,Yes,,,
Plants,,,Cryptocarya_rigida,Yes,,,
Plants,,,Urochloa_pubigera,Yes,,,
Plants,,,Hypoxis_pratensis,Yes,,,
Plants,,,Persoonia_iogyna,Yes,,,
Plants,,,Canarium_acutifolium,Yes,,,
Plants,,,Leveillea_jungermannioides,Yes,,,
Plants,,,Graptophyllum_excelsum,Yes,,,
Plants,,,Rosulabryum_torquescens,Yes,,,
Plants,,,Vitex_acuminata,Yes,,,
Plants,,,Salvia_reflexa,Yes,,,
Plants,,,Lepidium_africanum,Yes,,,
Plants,,,Nervilia_aragoana,Yes,,,
Plants,,,Leucopogon_leptospermoides,Yes,,,
Plants,,,Acaciella_angustissima,Yes,,,
Plants,,,Gomphrena_celosioides,Yes,,,
Plants,,,Brachyscome_nodosa,Yes,,,
Plants,,,Indigofera_tinctoria,Yes,,,
Plants,,,Geranium_molle,Yes,,,
Plants,,,Nyssanthes_diffusa,Yes,,,
Plants,,,Vicia_benghalensis,Yes,,,
Plants,,,Trifolium_repens,Yes,,,
Plants,,,Persicaria_orientalis,Yes,,,
Plants,,,Pityrodia_salviifolia,Yes,,,
Plants,,,Chamaecrista_exigua,Yes,,,
Plants,,,Viminaria_juncea,Yes,,,
Plants,,,Endiandra_collinsii,Yes,,,
Plants,,,Caesalpinia_crista,Yes,,,
Plants,,,Micrantheum_hexandrum,Yes,,,
Plants,,,Psychotria_poliostemma,Yes,,,
Plants,,,Leucopogon_ericoides,Yes,,,
Plants,,,Callicoma_serratifolia,Yes,,,
Plants,,,Petrorhagia_nanteuilii,Yes,,,
Plants,,,Dissocarpus_latifolius,Yes,,,
Plants,,,Elatine_macrocalyx,Yes,,,
Plants,,,Litsea_reticulata,Yes,,,
Plants,,,Goniomitrium_acuminatum,Yes,,,
Plants,,,Buchnera_urticifolia,Yes,,,
Plants,,,Syzygium_cryptophlebium,Yes,,,
Plants,,,Parthenocissus_quinquefolia,Yes,,,
Plants,,,Ehretia_grahamii,Yes,,,
Plants,,,Lasjia_whelanii,Yes,,,
Plants,,,Fissidens_pallidus,Yes,,,
Plants,,,Dinghoua_globularis,Yes,,,
Plants,,,Melaleuca_irbyana,Yes,,,
Plants,,,Cynometra_iripa,Yes,,,
Plants,,,Passiflora_aurantia,Yes,,,
Plants,,,Holomitrium_perichaetiale,Yes,,,
Plants,,,Amorphophallus_galbra,Yes,,,
Plants,,,Tephrosia_brachyodon,Yes,,,
Plants,,,Baileyoxylon_lanceolatum,Yes,,,
Plants,,,Beilschmiedia_recurva,Yes,,,
Plants,,,Spinifex_sericeus,Yes,,,
Plants,,,Goodenia_modesta,Yes,,,
Plants,,,Sclerodontium_clavinerve,Yes,,,
Plants,,,Symplocos_crassiramifera,Yes,,,
Plants,,,Eriachne_nervosa,Yes,,,
Plants,,,Khaya_senegalensis,Yes,,,
Plants,,,Hakea_divaricata,Yes,,,
Plants,,,Phyllanthus_flagellaris,Yes,,,
Plants,,,Grevillea_scortechinii,Yes,,,
Plants,,,Eremophila_stenophylla,Yes,,,
Plants,,,Macarthuria_ephedroides,Yes,,,
Plants,,,Blechnum_indicum,Yes,,,
Plants,,,Glossodia_major,Yes,,,
Plants,,,Urochloa_fusca,Yes,,,
Plants,,,Papaver_hybridum,Yes,,,
Plants,,,Perotis_clarksonii,Yes,,,
Plants,,,Solanum_coracinum,Yes,,,
Plants,,,Dactyloctenium_radulans,Yes,,,
Plants,,,Scleria_ciliaris,Yes,,,
Plants,,,Tropaeolum_majus,Yes,,,
Plants,,,Trianthema_rhynchocalyptra,Yes,,,
Plants,,,Hypolepis_rugosula,Yes,,,
Plants,,,Acacia_johnsonii,Yes,,,
Plants,,,Gossia_myrsinocarpa,Yes,,,
Plants,,,Bertya_lapicola,Yes,,,
Plants,,,Arthropodium_strictum,Yes,,,
Plants,,,Hibbertia_candicans,Yes,,,
Plants,,,Melodorum_leichhardtii,Yes,,,
Plants,,,Gomphrena_flaccida,Yes,,,
Plants,,,Antidesma_ghaesembilla,Yes,,,
Plants,,,Camptostemon_schultzii,Yes,,,
Plants,,,Rubus_parvifolius,Yes,,,
Plants,,,Floydia_praealta,Yes,,,
Plants,,,Leptosema_oxylobioides,Yes,,,
Plants,,,Blyxa_octandra,Yes,,,
Plants,,,Acacia_celsa,Yes,,,
Plants,,,Stylidium_oviflorum,Yes,,,
Plants,,,Didymoglossum_motleyi,Yes,,,
Plants,,,Oldenlandia_mitrasacmoides,Yes,,,
Plants,,,Wendlandia_connata,Yes,,,
Plants,,,Ptychanthus_striatus,Yes,,,
Plants,,,Indigofera_tryonii,Yes,,,
Plants,,,Plectranthus_fasciculatus,Yes,,,
Plants,,,Polygala_japonica,Yes,,,
Plants,,,Lythrum_hyssopifolia,Yes,,,
Plants,,,Lythrum_junceum,Yes,,,
Plants,,,Pomaderris_aspera,Yes,,,
Plants,,,Acacia_acuminata,Yes,,,
Plants,,,Isolepis_australiensis,Yes,,,
Plants,,,Rhysotoechia_bifoliolata,Yes,,,
Plants,,,Eucalyptus_normantonensis,Yes,,,
Plants,,,Pultenaea_pycnocephala,Yes,,,
Plants,,,Elytrophorus_spicatus,Yes,,,
Plants,,,Melaleuca_fluviatilis,Yes,,,
Plants,,,Lithomyrtus_microphylla,Yes,,,
Plants,,,Opuntia_tomentosa,Yes,,,
Plants,,,Symplocos_baeuerlenii,Yes,,,
Plants,,,Polygonum_bellardii,Yes,,,
Plants,,,Riccardia_bipinnatifida,Yes,,,
Plants,,,Elaeodendron_australe,Yes,,,
Plants,,,Paspalum_quadrifarium,Yes,,,
Plants,,,Eragrostis_pilosa,Yes,,,
Plants,,,Aglaia_elaeagnoidea,Yes,,,
Plants,,,Pimelea_curviflora,Yes,,,
Plants,,,Pisonia_aculeata,Yes,,,
Plants,,,Corymbia_greeniana,Yes,,,
Plants,,,Acacia_debilis,Yes,,,
Plants,,,Chamaecrista_nigricans,Yes,,,
Plants,,,Triumfetta_rhomboidea,Yes,,,
Plants,,,Bossiaea_bossiaeoides,Yes,,,
Plants,,,Harpullia_ramiflora,Yes,,,
Plants,,,Stephania_japonica,Yes,,,
Plants,,,Melaleuca_thymifolia,Yes,,,
Plants,,,Eucalyptus_atrata,Yes,,,
Plants,,,Enneapogon_cylindricus,Yes,,,
Plants,,,Bothriochloa_erianthoides,Yes,,,
Plants,,,Eremophila_hispida,Yes,,,
Plants,,,Trachyphyllum_inflexum,Yes,,,
Plants,,,Benthamina_alyxifolia,Yes,,,
Plants,,,Gonocarpus_longifolius,Yes,,,
Plants,,,Acacia_salicina,Yes,,,
Plants,,,Brachyscome_curvicarpa,Yes,,,
Plants,,,Mitrasacme_multicaulis,Yes,,,
Plants,,,Psidium_guineense,Yes,,,
Plants,,,Nicotiana_velutina,Yes,,,
Plants,,,Irvingbaileya_australis,Yes,,,
Plants,,,Dapsilanthus_elatior,Yes,,,
Plants,,,Lepidium_peregrinum,Yes,,,
Plants,,,Stemodia_lythrifolia,Yes,,,
Plants,,,Ozothamnus_vagans,Yes,,,
Plants,,,Hydrocotyle_sibthorpioides,Yes,,,
Plants,,,Goniothalamus_australis,Yes,,,
Plants,,,Ochna_serrulata,Yes,,,
Plants,,,Marsdenia_cymulosa,Yes,,,
Plants,,,Chrysopogon_oliganthus,Yes,,,
Plants,,,Thunbergia_fragrans,Yes,,,
Plants,,,Corymbia_bloxsomei,Yes,,,
Plants,,,Ficus_cerasicarpa,Yes,,,
Plants,,,Baloskion_fimbriatum,Yes,,,
Plants,,,Lagunaria_patersonia,Yes,,,
Plants,,,Hypochaeris_glabra,Yes,,,
Plants,,,Dicrastylis_lewellinii,Yes,,,
Plants,,,Frullania_monocera,Yes,,,
Plants,,,Trifolium_glomeratum,Yes,,,
Plants,,,Portulaca_digyna,Yes,,,
Plants,,,Fagopyrum_esculentum,Yes,,,
Plants,,,Lepiderema_largiflorens,Yes,,,
Plants,,,Solanum_shirleyanum,Yes,,,
Plants,,,Maireana_cheelii,Yes,,,
Plants,,,Xerochrysum_bracteatum,Yes,,,
Plants,,,Mucuna_gigantea,Yes,,,
Plants,,,Pimelea_umbratica,Yes,,,
Plants,,,Bossiaea_arenicola,Yes,,,
Plants,,,Stenopetalum_decipiens,Yes,,,
Plants,,,Dinosperma_stipitatum,Yes,,,
Plants,,,Cuphonotus_andraeanus,Yes,,,
Plants,,,Tasmannia_membranea,Yes,,,
Plants,,,Acacia_orites,Yes,,,
Plants,,,Sarcomelicope_simplicifolia,Yes,,,
Plants,,,Stylidium_eglandulosum,Yes,,,
Plants,,,Lissanthe_strigosa,Yes,,,
Plants,,,Microsorum_grossum,Yes,,,
Plants,,,Dysphania_rhadinostachya,Yes,,,
Plants,,,Utricularia_biloba,Yes,,,
Plants,,,Symplocos_graniticola,Yes,,,
Plants,,,Parietaria_cardiostegia,Yes,,,
Plants,,,Cymbidium_madidum,Yes,,,
Plants,,,Weissia_edentula,Yes,,,
Plants,,,Cryptocarya_murrayi,Yes,,,
Plants,,,Goodenia_azurea,Yes,,,
Plants,,,Ophioglossum_reticulatum,Yes,,,
Plants,,,Centrolepis_fascicularis,Yes,,,
Plants,,,Senna_sophera,Yes,,,
Plants,,,Hibbertia_serpyllifolia,Yes,,,
Plants,,,Polycarpaea_multicaulis,Yes,,,
Plants,,,Balanops_australiana,Yes,,,
Plants,,,Olearia_glandulosa,Yes,,,
Plants,,,Ipomoea_diversifolia,Yes,,,
Plants,,,Stenocarpus_davallioides,Yes,,,
Plants,,,Cyperus_ohwii,Yes,,,
Plants,,,Amaranthus_cochleitepalus,Yes,,,
Plants,,,Lygodium_flexuosum,Yes,,,
Plants,,,Solanum_corifolium,Yes,,,
Plants,,,Echinochloa_kimberleyensis,Yes,,,
Plants,,,Senna_barronfieldii,Yes,,,
Plants,,,Pseudanthus_ligulatus,Yes,,,
Plants,,,Dendrobium_aemulum,Yes,,,
Plants,,,Eremophila_alatisepala,Yes,,,
Plants,,,Grevillea_whiteana,Yes,,,
Plants,,,Philotheca_epilosa,Yes,,,
Plants,,,Gahnia_clarkei,Yes,,,
Plants,,,Tetracera_daemeliana,Yes,,,
Plants,,,Amaranthus_dubius,Yes,,,
Plants,,,Melaleuca_sylvana,Yes,,,
Plants,,,Cleistochloa_subjuncea,Yes,,,
Plants,,,Myriophyllum_filiforme,Yes,,,
Plants,,,Gonocarpus_tetragynus,Yes,,,
Plants,,,Aglaia_brownii,Yes,,,
Plants,,,Geniostoma_rupestre,Yes,,,
Plants,,,Acacia_minyura,Yes,,,
Plants,,,Malva_preissiana,Yes,,,
Plants,,,Setaria_palmifolia,Yes,,,
Plants,,,Ptilotus_clementii,Yes,,,
Plants,,,Conium_maculatum,Yes,,,
Plants,,,Cardamine_microthrix,Yes,,,
Plants,,,Rubus_rosifolius,Yes,,,
Plants,,,Melicope_peninsularis,Yes,,,
Plants,,,Xanthorrhoea_latifolia,Yes,,,
Plants,,,Schoenus_punctatus,Yes,,,
Plants,,,Leucopogon_imbricatus,Yes,,,
Plants,,,Bromus_alopecuros,Yes,,,
Plants,,,Geijera_salicifolia,Yes,,,
Plants,,,Acacia_simsii,Yes,,,
Plants,,,Pipturus_argenteus,Yes,,,
Plants,,,Sciaphila_arfakiana,Yes,,,
Plants,,,Eugenia_uniflora,Yes,,,
Plants,,,Cryptocarya_whiffiniana,Yes,,,
Plants,,,Hibiscus_zonatus,Yes,,,
Plants,,,Asplenium_flaccidum,Yes,,,
Plants,,,Camptochaete_curvata,Yes,,,
Plants,,,Elaeocarpus_hylobroma,Yes,,,
Plants,,,Cryptocarya_smaragdina,Yes,,,
Plants,,,Dillwynia_floribunda,Yes,,,
Plants,,,Lepidium_oxytrichum,Yes,,,
Plants,,,Myrmecodia_tuberosa,Yes,,,
Plants,,,Phyllanthus_clamboides,Yes,,,
Plants,,,Goodenia_havilandii,Yes,,,
Plants,,,Codonocarpus_cotinifolius,Yes,,,
Plants,,,Croton_dockrillii,Yes,,,
Plants,,,Argemone_ochroleuca,Yes,,,
Plants,,,Dovyalis_caffra,Yes,,,
Plants,,,Indigofera_colutea,Yes,,,
Plants,,,Pomaderris_vellea,Yes,,,
Plants,,,Ipomoea_pes-caprae,Yes,,,
Plants,,,Dianella_brevipedunculata,Yes,,,
Plants,,,Psydrax_montigena,Yes,,,
Plants,,,Cyperus_flaccidus,Yes,,,
Plants,,,Crudia_abbreviata,Yes,,,
Plants,,,Eucalyptus_dealbata,Yes,,,
Plants,,,Prostanthera_ovalifolia,Yes,,,
Plants,,,Schoenus_scabripes,Yes,,,
Plants,,,Pithecoctenium_crucigerum,Yes,,,
Plants,,,Bromheadia_pulchra,Yes,,,
Plants,,,Cardamine_hirsuta,Yes,,,
Plants,,,Sporobolus_disjunctus,Yes,,,
Plants,,,Acianthus_caudatus,Yes,,,
Plants,,,Cyperus_dactylotes,Yes,,,
Plants,,,Sauropus_rigens,Yes,,,
Plants,,,Eragrostis_falcata,Yes,,,
Plants,,,Marchantia_berteroana,Yes,,,
Plants,,,Turnera_ulmifolia,Yes,,,
Plants,,,Atractocarpus_hirtus,Yes,,,
Plants,,,Corymbia_terminalis,Yes,,,
Plants,,,Agiortia_pedicellata,Yes,,,
Plants,,,Aristida_exserta,Yes,,,
Plants,,,Syzygium_gustavioides,Yes,,,
Plants,,,Crotalaria_alata,Yes,,,
Plants,,,Nymphoides_spinulosperma,Yes,,,
Plants,,,Polygala_exsquarrosa,Yes,,,
Plants,,,Acacia_flexifolia,Yes,,,
Plants,,,Dichelachne_inaequiglumis,Yes,,,
Plants,,,Memecylon_hylandii,Yes,,,
Plants,,,Dianella_longifolia,Yes,,,
Plants,,,Swainsona_laxa,Yes,,,
Plants,,,Comesperma_sylvestre,Yes,,,
Plants,,,Cyperus_trinervis,Yes,,,
Plants,,,Cryptandra_amara,Yes,,,
Plants,,,Angianthus_brachypappus,Yes,,,
Plants,,,Rhodomyrtus_canescens,Yes,,,
Plants,,,Goodenia_disperma,Yes,,,
Plants,,,Brachyscome_rigidula,Yes,,,
Plants,,,Yucca_aloifolia,Yes,,,
Plants,,,Amphipogon_strictus,Yes,,,
Plants,,,Medicago_orbicularis,Yes,,,
Plants,,,Velleia_glabrata,Yes,,,
Plants,,,Daviesia_villifera,Yes,,,
Plants,,,Sauropus_ochrophyllus,Yes,,,
Plants,,,Terminalia_ferdinandiana,Yes,,,
Plants,,,Acacia_baeuerlenii,Yes,,,
Plants,,,Allocasuarina_luehmannii,Yes,,,
Plants,,,Ipomoea_violacea,Yes,,,
Plants,,,Trichoglottis_australiensis,Yes,,,
Plants,,,Salacia_chinensis,Yes,,,
Plants,,,Mimulus_prostratus,Yes,,,
Plants,,,Sauropus_hirtellus,Yes,,,
Plants,,,Lobelia_quadrangularis,Yes,,,
Plants,,,Neurachne_queenslandica,Yes,,,
Plants,,,Pleurostylia_opposita,Yes,,,
Plants,,,Aponogeton_cuneatus,Yes,,,
Plants,,,Marsdenia_australis,Yes,,,
Plants,,,Syzygium_fibrosum,Yes,,,
Plants,,,Bursaria_incana,Yes,,,
Plants,,,Distichophyllum_microcarpum,Yes,,,
Plants,,,Symphyotrichum_subulatum,Yes,,,
